name,keywords
月見山沙威瑪楊梅店,"['口味', '飽足感', '選擇', '已經', '這家', '手套', '味道', '很多', '芥茉', '55']"
開源社香雞排,"['食材', '加醬', '東西', '不夠', '店家', '甜不辣', '特色', '55', '超少', '經營']"
古秀才客家海鮮館,"['沒有', '酸菜', '餐廳', '比較', '不錯', '收據', '還好', '客家', '招牌', '炒青菜']"
老彭牛肉麵,"['牛肉', '不錯', '擁擠', '種類', '清燉', '口味', '偏暗', '沒來', '肉絲', '小塊']"
瑞麟美而美,"['Good', 'Mei', 'sandwich', '早餐', '吐司', '八點', '多要', '什麼', '沒什麼', '沒豆漿']"
紅瓦屋農莊(敏香園),"['海鮮', '聚餐', '口味', '料理', '雖然', '絕對', '適合', '桌菜', '不錯', '菜色']"
早安美芝城楊梅活力民豐,"['套餐', '總匯', '推薦', '每次', '這家', '服務', '親切', '金黃嫩', '不會', '口感']"
地表涼麵,"['整體', '醬汁', '不錯', '一點', '建議', '你們', '稍嫌', '酸梅', '經過', '幾次']"
玉國泰式美味,"['泰式', '五顆', '口感', '還不錯', '餐點', '料理', '拋豬', '感覺', '海鮮', '整體']"
簡師傅麻辣臭豆腐,"['排隊', '臭豆腐', '小辣', '內用', '簡直', '簡師', '中壢', '夜市', '店家', '可以']"
叁匠居酒屋,"['用餐', '明太子', '起司', '雞肉串', '山藥', '一個', '包廂', '低消', '時間', '叁匠']"
すき家龍潭,"['餐點', '套餐', '能夠', '內用', '有點', '用餐', 'n1', '店內', 'n2', '一樣']"
SUBWAY平鎮中豐餐廳,"['潛艇', '喜歡', 'subway', '開心', '沒有', '平鎮', '豐店', '建議', '生菜', '分店']"
雙醬咖哩-平鎮南安店,"['加醬', '加飯', '乾淨', '咖哩', '沒有', '份量', '口味', '海帶', '白醬', '...']"
中大松苑餐廳,"['路易莎', '特別', '中間', '咖啡', '味道', '蛋液', '美食街', '現在', '小具', '等級']"
楜同燒肉夜食-胡同燒肉9號店,"['服務', '環境', '專人', '補償', '雖然', '服務人員', '願意', '烤肉', '用餐', '桌子']"
柚子花花青春客家菜（桃園店）,"['客家', '小炒', '餐廳', '客家菜', '用餐', '他們', '不會', '湯圓', '推薦', '口味']"
Cash City,"['食材', '這家', '泡面', '味覺', '靈敏', '不新鮮', '肉會', '沒有', '這個', '問題']"
Chophouse恰好食美式餐廳,"['親切', '餐點', '甜點', '奶油', '班尼', '點了', '份餐', '鮮蝦', '水牛城', '雞肉']"
PRIMO SOLE 陽果西餐廳,"['餐廳', '小孩', '客人', '用餐', '奶油', '什麼', '建議', '一樣', '拒絕', '服務']"
聚賢居海鮮餐廳,"['包廂', '服務', '點餐', '四季豆', '餐廳', '餐點', 'n1', 'n2', 'n3', '停車場']"
納糧食酒場,"['店家', '店員', '餐點', '因為', '感覺', '還有', '真的', '有點', '訂位', '怎麼']"
欣葉日本料理中茂店,"['生魚片', '...', '用餐', '餐點', '不錯', '服務', '30', '幾片', '甜點', '日式']"
The Fat Yak 胖犛牛異國美食餐廳,"['非常', '薄餅', '服務人員', '餐點', '美味', '店家', '親切', '異國', '香氣', '不會']"
土豪薑私廚,"['開心', '招待', '美味可口', '美麗', '親自', '整個', '適合', '賓至', '滿意', '廚師']"
TGI FRIDAYS星期五美式餐廳 台茂餐廳,"['其實', '大利', '喜歡', '餐廳', '餐點', '覺得', '人覺', '服務人員', '烤馬鈴薯', '不會']"
蔥抓餅（攤車）,"['抓餅', '這家', '不過', '其實', '光明', '2021.10', '18', '國中', '畢業', '記憶']"
廣味香高麗菜水餃包,"['外帶', '現煎鍋', '不錯', '皮脆', '噴汁', '偏小', '店面', '只能']"
慢悠好食.LeisureHouse,"['環境', '店家', '茄汁', '蕃茄', '用心', '青醬', '新鮮', '整潔', '餐點', '很棒']"
Coco topping泰式奶茶,[]
摩斯漢堡 桃園南崁店,"['服務', '點餐', '環境', '摩斯', '心情', '東西', 'iM', '身為', '104070', '熱忱']"
鼎鼎香涮涮屋-南崁店,"['菜盤', '份量', '服務', '裝潢', '板腱', '食材', '誠意', '鼎鼎', '250', '還有']"
Second Floor 貳樓桃園台茂店,"['用餐', '台茂', '建議', '回訪', '午餐', '桃園', '環境', '服務', '服務費', '覺得']"
成居酒屋,"['明太子', '鮭魚', '雞肉', '比目', '厚燒', '烏龍', '兩個', '小時', '新莊', '蘆筍']"
大埔鐵板燒 南崁店,"['戴拉', '週五', '感覺', '熱情', '這裡', '餐點', '投訴', '鐵板', '比起', '今天']"
莆田 桃園台茂店,"['餐點', '飲料', '份量', '一杯', '服務人員', '套餐', '餐廳', '這樣', '評論', '反應']"
台北球場小吃店,"['球場', '餐廳', '沒什麼', '輸球', '什麼', '80', '肉羹', '划算', '肚子', '真的']"
元氣脆皮章魚燒,"['時候', '芥末', '排隊', '章魚', '魚燒', '價格', '10', '不會', '黑底', '酥脆']"
阿莫品味餐廳好餐廳,"['店家', '外帶', '鳳梨發霉', '價格', '脆皮', '點餐', '時候', '問服務員', '肉會', '不會']"
大戶屋 桃園台茂店,"['服務人員', '造訪', '親切', '餐點', '品質', '廚房', '上桌', '套餐', '咖喱', '加菜']"
肯德基 桃園台茂餐廳,"['飲料', '結帳', '服務態度', '推薦', '這邊', '消費', '真心', '上班', '冰友們', '台茂']"
The Eatery 宜客樂西餐廳,"['餐廳', '沒有', '用餐', '餐點', '這個', '雖然', '海鮮', '服務人員', '而且', '住宿']"
堤諾義式比薩Tino's Pizza Cafe 桃園龜山長庚門市,"['披薩', '起司', '相當', '餐廳', '松露', '推薦', '拼盤', '清淡', 'CP', '義式']"
胡同裏燒肉 林口店,"['燒肉', '覺得', '不錯', '有點', '林口', '胡同', '牛舌', '品質', '桌邊', '服務']"
KUA`AINA 夏威夷漢堡 林口店,"['漢堡', '餐點', '牛肉', '濃厚', '起司', '出餐', '推薦', '發現', '這種', '不會']"
China Spice 聚味軒中餐廳,"['推薦', '林口', '聚味軒', '亞昕福', '朋喜來', '聚味', '怪味', '酸甜', '糯米', '泰式']"
熱烈一番亭,"['一個', '豬排', '不會', '味道', '奇怪', '太油', '一股', '心到', '人覺', '還行']"
朵LA pasta 桃園店,"['份量', '套餐', '餐點', '免費', '大利', '茄汁', '適合', '菜單', '選擇', '空間']"
灶腳小館,"['還有', '餐廳', '相當', '軟絲', '覺得', '這家', '用餐', '真的', '扣肉', '料理']"
川門子時尚餐廳,"['真的', '喜歡', '婚宴', '當天', '整體', '服務', '貼心', '雅琪', '感謝', '川門子']"
T2cafe/包廂/抓周/派對/猜性別/慶生/商務/藝文特區,"['餐點', '店家', '這次', '不過', '付費', '茄汁', '吐司', '非常', '預約', '還算']"
NINI 尼尼義大利餐廳 台茂店,"['套餐', '大利', '餐點', '不過', '披薩', '什麼', '起來', '濃湯', '用餐', '明太子']"
來來精緻飯麵館（米粉湯，肉燥麵、飯）,"['感覺', '外帶', '小菜', '配料', '彈湯', '湯頭', '有點', '不錯', '80', '清甜']"
銀河餐廳,"['活魚', '餐廳', '糖醋', '石門', '水庫', '炸魚', '用餐', '不錯', '這是', '停車']"
錢都日式涮涮鍋 桃園永安店,"['鍋底', '肉品', '這次', '發現', '沒有', '冰淇淋', '結果', '雖然', '有點', '人員']"
DEBBIE'S 黛彼美式餐點,"['美式', '午餐', '餐廳', '電話', '感覺', '餐點', '建議', '開心', '推薦', '起司']"
義式屋古拉爵 中壢大江店,"['套餐', 'u200d', '四人', '年期', '假日', '蛋糕', '甜點', '起司', '特別', '沒有']"
Pizza Rock Nankan 打烊前30分鐘最後點餐,"['披薩', '口味', '薄皮', '不錯', '感覺', '吃過', '推薦', '選擇', '障礙者', 'Pizza']"
麥當勞-南崁中正餐廳（設有得來速）,"['麥當勞', '麥當', '服務', '一個', '甜心', '餐點', '感覺', '勞南', '體驗', '這張']"
麥當勞-桃園經國餐廳（設有得來速）,"['遊戲', '贈點', '活動', '經國店', '準備', '電子券', '雞塊', '一送', '沒有', '組合']"
梅子素食紅燒麵 vegetarian noodles,"['紅燒', '辣油', '推薦', '一點', '喜歡', '溫馨', '菜單', '水餃', '素食', '店家']"
優廚西餐廳,"['牛肉', '松葉蟹', '蝦類', '假日', '清蒸', '網路', '活動', '覺得', '波龍', '葉蟹']"
Pinoy Tambayan 菲律賓餐廳,[]
鞦CHILL Cafe & Bistro,"['飲料', '餐點', '沒有', '套餐', '一個', '濃湯', '不錯', '服務費', 'CP', '親切']"
Big foots 大腳義大利麵,"['餐點', '飲料', '餐廳', '特別', '大利', '下次', '墨西哥', '超爽', '酥皮', '酥酥的']"
CJNN BISTRO （預約制）,"['這裡', '友善', '環境', '寵物', '還有', '喜歡', '美食', 'CJNN', '真材', '實料']"
長疆羊肉爐大園店,"['乾淨', '羊肉', '環境', '食材', '新鮮', '停車', '羊膝', '特別', '一點', '好喝']"
The Square 品坊西餐廳,"['用餐', '不錯', '餐廳', '甜點', '覺得', '水準', '飯店', '還有', '餐點', '推薦']"
大園海產店,"['海瓜子', '有點', '海鮮', '推薦', '口味', '味道', '光顧', '覺得', '午仔魚', '時有聞']"
胖老爹美式炸雞（大園店）,"['一個', '時間', '打電話', '我過', '無骨', '雞腿排', '不過', '有給', '分鐘', '結果']"
街邊鐵板燒,"['餐點', '湯品', '免費', '好喝']"
梁社漢排骨-大園中正東店,"['排骨', '用餐', '冬粉', '社漢', '點餐機', '相當', '內用', '環境', '外觀', '飯菜']"
鮮Q鹽酥雞,"['口感', '甜不辣', '不錯', '有點', '堅持', '一樣', '屁屁', '炸物', '整體', '不會']"
寶貝複合式餐飲,"['四杯', '蛋餅', '平價', '環境', '奶茶', '吐司', '起司', '買尬', '紅茶', '點澀']"
Toko Indo Angkringan Gemoy,"['enak', 'juga', 'nya', '炒飯', '不錯', 'Makanannya', 'tempatnya', 'bersih', 'lopaniangnya', 'ramah']"
鍋潤發時尚湯鍋,"['沒有', '傻眼', '目錄', '服務態度', '單點', '湯頭', '衛生', '服務', '外場', '冰淇淋']"
日船章魚小丸子 - 大園廟口夜市,"['章魚', '..', '一盤', '起鍋', '先給', '偷工', '做好', '燒是', '衛生', '這店']"
騰之雞排專門店_桃園觀音店,"['雞排', '起司', '多汁', '親切', '評論', '傳統', '口感', '表皮', '折扣', '微微']"
台越小吃,"['河粉', '牛肉', '湯頭', '乾淨', '越式', '蝦仁', '試試', '法國', '喜歡', '芋頭']"
果園餐廳,"['料理', '30', '無菜', '家常菜', '特色美食', '每道菜', '兼差', '菜圃', '10', '電話']"
帝王食補 草漯店,"['湯頭', '400', '羊肉', '加酒', '不材', '味不重', '淡些', '濃濃', '重一點', '屬重']"
全方味水餃館,"['美食', '超喜歡', '餃漲', '價皮變', '超厚', '一樣', '電話', '沒接', '2F', '餐點']"
台灣牛肉麵,"['牛肉', '口味', '便宜', '價格', '40', '好夥伴', '東西', '客氣', '湯頭', '推薦']"
夯 BBQ串燒,"['停車', '氣氛', '不貴', '感覺', '湯頭', '親切', '蛤蜊', '拿掉', '喝酒', '甜不辣']"
雲聚涼麵,"['舒肥', '三合一', '不會', '泡菜', '好喝', '店家', '用餐', '套餐', '醬汁', '太稀']"
嶺頂炸燒,"['價格', '推薦', '口味', '還有', '內用', '沒賣', '這間', '頂燒', '這龜山', '過滿']"
帝王食補 新龜山店,"['湯頭', '加湯', '美食', '火鍋', '龜山', '食補', '松露', '濃郁', '湯底', '加自來']"
麥當勞-新莊龍華餐廳,"['大薯', '機台', '速食', '甜心', '雖然', '服務不錯', '結果', '涼掉', '別家門市', '不太優']"
栄次郎個人燒肉ひとり やきにく,"['牛舌', '抹布', '明太子', '膈膜', '雞湯', '不錯', '服務', '難民營', '雞白湯', '無限續']"
天降吉鷄,"['份量', '雞排', '結果', '因為', '推薦', '口感', '套餐', '蘑菇', '真的', '甜不辣']"
八條壽司鶯歌店,"['喜歡', '點餐', '鮭魚', '午餐', '餐點', '整體', '商業', '新鮮', '一點', '烏龍']"
少林功夫炒飯/炒麵/台泰餐盒專賣,"['牛肉', '泰式', '義式', '不會', '送員', '咖哩', '口水直流', '很油', '還每個', '餐都給']"
元氣早點,[]
巧王牛肉麵,"['牛肉', '價格', '免費', '整體', '經濟', '實惠', '小菜', '可以', '現場', '還有']"
魔力早餐店,"['餐點', '熱情', '用料', '美味', '便宜', '喜歡', '手作', '實在', '價格', '加購']"
田季發爺燒肉 桃園成功店,"['價位', '選擇', '...', '口味', '牛肉', '品項', '感覺', '甜點', '不錯', '達斯']"
福家川菜餐廳,"['真得', '點了', '不錯', '價格', '盒子', '韭黃', '白飯', '這次', '分開', '適合']"
大清早餐店,"['蛋餅', '佛系', '價格', '推薦', '活腿', 'ok', '還好', '三明治', '店家', '便宜']"
寶萊納啤酒餐廳,"['雞排', '套餐', '餐廳', '冰淇淋', '種類', '餐點', '有點', '好喝', '味道', '印象']"
本場流專業麵店,"['泰式', '停車', '餐點', '整體', '環境', '還不錯', '....', '用餐', '展示', '牛腩']"
FREEDAY,"['蛋糕', '焦糖', '披薩', '起司', '點綴', '甜點', '起來', '漢堡', '肉丸', '口感']"
日日十辰-Riicafe (早午餐｜咖啡廳｜下午茶）,"['u2061', '午餐', '餐點', '這邊', '飲品', '不錯', '感覺', '這家', '餐廳', '空間']"
北港炒羊肉,"['羊肉', '價格', '實惠', '吃不出', '份量', '非常', '便宜', '生啤酒', '蝦仁', '炒飯']"
Bistro181餐廳,"['用餐', '沙拉', '套餐', '飲料', '再訪', '應該', '有點', '小堡', '大利', '假日']"
麥當勞 林口復興店,"['薯條', '餐廳', '環境', '價格', '用餐', '麥當勞', '體驗', '麥當', '滿意', '他們']"
早。點子,"['店家', '餐點', '表現', '整體', '漢堡', '午餐', '搭配', '口感', '不會', '還有']"
美麗咖啡,"['大利', '濃湯', '牛排', '搭配', '人覺', '清爽', '清炒', '酥皮', '甜點', '表現']"
川將蝦［泰國活蝦主題餐廳］,"['泰國', '超級', '新鮮', '下次', '胡椒', '乾淨', '沒有', '烤魚', '豬肚', '蝦子']"
老榕樹海鮮餐廳,"['蛤蜊', '羊肉', '很甜', '還不錯', '偏油', '然後有', '雞丁', '起來', '仔蛋', '150']"
6.AM早午餐,"['蛋餅', '餐點', '內用', '薯條', '比較', '沙拉', '脆皮', '喜歡', '廁所', '點餐']"
Tas’s土耳其餐廳,"['土耳其', '餐廳', '烤餅', 'NT', '菜色', '料理', '用餐', '能夠', 'restaurantsharing', '桃園']"
燒魚啤酒屋,"['明太子', '鈴薯', '餐點', '氣氛', '很棒', '甜不辣', '推薦', '鰻魚', '還行', '一絲']"
諸葛烤魚王,"['烤魚', '乾鍋', '乾淨', '土豆', '每道菜', '諸葛', '環境', '雖然', '味道', '用料']"
福州大頭牛肉麵,"['牛肉', '份量', '小菜', '應該', '小碗', '大碗', '可以', '牛雜', '適合', '推薦']"
寶寶早餐店,"['早餐', '餐點', '親切', '客人', '吐司', '太油', '有點', '偏軟', '胃繞', '道術']"
美天美早餐店,"['早餐', '番茄', '沒有', '特別', '態度', '選擇', '他們', '套餐', '星巴克', '店名']"
從心From the heart Bistronomie 義大利麵＆燉飯＆輕食小點,"['大利', '這裡', '台中人', '服務', '薯條', '美味', '辣椒', '非常', '必定', '味道']"
AM199,"['早餐', '喜歡', '這間', '別間', '餐點', '總類', '多樣化', '這家', '上個', '月點']"
Helen Lan Restaurant - Vietnamese Foods,"['河粉', '牛排', '炒飯', '比較', '喜歡', '不錯', '太油', '偏軟', '怎麼樣', '還行']"
ChudoChudo小餐館,"['店家', '配菜', '餐點', '用心', '還不錯', '不錯', '餐廳', '用餐', '豬排', '雞腿排']"
港點大師 置地生活店｜置地生活廣場｜八德必吃港點｜桃園港式餐廳｜八德人氣餐廳｜親子聚餐餐廳,"['用餐', '餐點', '...', '沒有', '特別', '叉燒', '非常', '牛肉丸', '手機', '餐廳']"
亞維農 義大利餐廳,"['餐點', '餐廳', '環境', '停車場', '新鮮', '溫馨', '喜歡', '整潔', '八德', '入味']"
辣妹子牛肉麵,"['魚頭', '風味', '紅燒', '入味', '牛肉', '辣妹子', '辣度', '實在', '毛式', '總有']"
Sizzling Republic,"['ng', 'Yum', 'Yung', 'delicious', 'Pwede', 'na', 'pag', 'wala', 'iba', 'sisig']"
學生餐廳,"['學生', '喜歡', '拼命', '阿公', '瘦肉粥', '最右邊', '中華', '雞肉', '絲蓋飯', '80']"
海豐海鮮餐廳,"['餐廳', '尾牙', '食材', '菜色', '新鮮', '海豐', '停車', '適合', '預算', '知名']"
心玥水餃店,"['口味', '嘗試', '水餃', '起司', '特別', '喜歡', '推推', '麻辣', '玉米', '泰式']"
Toko Indo Rejeki,[]
Oh my!原燒 桃園統領店,"['原燒', '服務', '用餐', '王品', '襄理', '套餐', '桌邊', '人員', '還有', '肉品']"
汕頭廣東腸粉,"['腸粉', '味道', '不錯', '100', '蝦仁', '蛋腸粉', '配料', '南門', '這家', '蝦子']"
No name,[]
麥當勞-桃園八德餐廳,"['一個', '現炸', '麥當勞', '袋子', '咖啡', '全塞', '點麥', '當勞', '歡樂送', '沒給']"
Warteg Indonesia,[]
萬老爹牛肉麵,"['牛肉', '這裡', '不錯', '紅燒', '過獎', '店內', '飲水機', '多樣', '不過', '著多樣']"
帝王食補 龍潭店,"['不錯', '味道', '以連鎖', '品質', '兩個', '不太夠', '火鍋料', '新鮮', '現場', '環境']"
瑪麗亞小吃,"['配菜', '味道', '印尼', '牛肉', '不過', '炒泡', '點了', '炸雞', '雞腿', '沒有']"
糧園茶藝客家小館,"['餐廳', '客家', '小炒', '停車場', '用餐', '客家菜', '服務人員', '這麼', '適合', '糧園']"
蔣 府 宴｜Chiang Fu Yan,"['環境', '餐廳', '30', '不錯', '蔣府', '中份', '時間', '壓力', '舒適', '停車費']"
三千氏麻辣專賣,"['試試', '水餃', '設定', '麻辣', '份量', '喜歡', '中辣', '建議', '雖然', '出來']"
渴望餐廳,"['沙拉', '餐點', '服務', '上菜', '早餐', '口味', '牛肉', '咖喱', '一百分', '招牌菜']"
